FID,Perimeter,Area,Acres,Hectares,LCU_C1,LCU_N1,LCU_C2,LCU_N2,COVER_C,COVER_N,HEIGHT_C1,HEIGHT_C2,HEIGHT_N,CLASS_31,CLASS_31_N,CLASS_31_D,CLASS_15_C,CLASS_15_N,CLASS_7_C,CLASS_7_N,HNA_C1,HNA_C2,HNA_N1,HYDRO_C1,HYDRO_C2,HYDRO_N,HYD_REG_C,HYD_REG_N,LAND_WATER,NVCS2_CODE,NVCS2_DESC
2300,16291.497450299999000,8657431.743289999700000,1.380189480550000,0.558542866350000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2301,9220.599051240000300,4058018.831890000000000,0.646939539314000,0.261807142958000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2302,57279.566195599997000,17963370.444100000000000,2.863765566670000,1.158924807570000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2303,23720.828948300001000,10391908.417199999000000,1.656704101810000,0.670444363441000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2304,12348.712075800000000,5018069.831190000300000,0.799993277342000,0.323745793229000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2305,25925.688986300000000,6907860.500140000100000,1.101268445210000,0.445667528027000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2306,61288.286887800001000,99803084.636700004000000,15.910858049700000,6.438895808420000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2307,30311.578901800000000,18069512.295600001000000,2.880686966830000,1.165772655260000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2308,22911.184421000002000,4404628.514560000000000,0.702196924192000,0.284169013245000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2309,17153.183256699998000,3564233.026550000100000,0.568218967859000,0.229950057941000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2310,114059.740525000000000,159475255.136999990000000,25.423945122999999,10.288705560400000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2311,29788.945816799998000,6305138.961980000100000,1.005181066020000,0.406782345271000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2312,35034.135476399999000,49918626.890500002000000,7.958152690180000,3.220550132470000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2313,34926.511833299999000,6901727.672570000400000,1.100290734450000,0.445271862523000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2314,17915.775643300000000,3952789.963140000100000,0.630163689155000,0.255018197262000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2315,61103.949547500000000,36434439.478000000000000,5.808469715780000,2.350604297360000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2316,152119.411880000000000,512893117.440999980000000,81.766707070799995,33.089812364799997,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2317,27818.048876100002000,7211905.510719999700000,1.149740063310000,0.465283295930000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2318,55614.721766000002000,57497963.521799996000000,9.166469544210001,3.709538614570000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2319,28375.172360199998000,29708945.466300000000000,4.736274593530000,1.916702325710000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2320,21102.644682900001000,9758688.423569999600000,1.555754582370000,0.629591542335000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2321,39271.249330099999000,36785368.035599999000000,5.864415626530000,2.373244804180000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2322,51037.706783100002000,25848798.324400000000000,4.120880255270000,1.667661072700000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2323,80386.490783500005000,53802089.934100002000000,8.577264107950001,3.471095634190000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2324,125942.620819000000000,106643045.275000010000000,17.001301728700000,6.880182708980000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2325,31500.112560199999000,14340049.676300000000000,2.286126682910000,0.925162644916000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2326,30084.231117200001000,13565465.683000000000000,2.162640560110000,0.875189584004000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2327,7450.005869610000400,3534566.929500000100000,0.563489524267000,0.228036120023000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2328,20096.025764499998000,8370208.412349999900000,1.334399616800000,0.540012365931000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2329,42036.457155099997000,54220294.803300001000000,8.643935377020000,3.498076539530000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2330,31642.369940299999000,19869520.585200001000000,3.167648802610000,1.281901990070000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2331,45897.798637400003000,53062452.420299999000000,8.459349240570001,3.423377180350000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
2332,29024.599803900001000,13510090.201500000000000,2.153812461980000,0.871616979440000,SVD,Submerged Aquatic Vegetation; > 90% density,Sv,Submersed aquatic vegetation,D,>90 percent,0.000000000000000, , ,Sv,Submersed aquatic vegetation,Open water - with submersed vegetation,Sv,Submersed aquatic vegetation,Ow,Open water,2.000000000000000,Sv,Submersed aquatic bed,1.000000000000000,PfNf,Permanently flooded non-forest,Pf,Permanently flooded,Water,5.B.1.D049.M108.G114,Eastern North American Freshwater Aquatic Vegetation Group
