FID,RowID_,stratum,lcode,sdate,utm_e,utm_n,snag,NEAR_FID,NEAR_DIST
5919,262527,SCB,D5.RS,7/2/2004 0:00:00,816695,4118290,0,4131,149.991243164000000
5920,262555,SCB,C133A.RS,7/16/2010 0:00:00,820545,4114440,1,2190,4.462268183710000
5921,262560,MCB-U,D5.RS,8/11/2008 0:00:00,728820,4314285,0,559,666.605978501999970
5922,262589,MCB-U,D4.RS,8/10/2007 0:00:00,740650,4454200,0,10226,24.908232707300002
5923,262599,BWC-S,F169A.RS,9/8/2015 0:00:00,745900,4458800,1,12192,26.441208109300000
5924,262644,IMP-S,D24.RS,8/24/2017 0:00:00,745970,4305435,0,965,595.137274804999950
5925,262715,MCB-U,D3.RS,10/14/1998 0:00:00,716070,4310785,0,684,81.616328608700002
5926,262749,MCB-U,D1.RS,6/24/2014 0:00:00,700670,4318585,1,661,140.047256666000010
5927,262762,SCB,D22.RS,7/31/2014 0:00:00,722800,4441500,1,10973,5.501336570150000
5928,262830,BWC-S,D30.RS,9/27/2013 0:00:00,731800,4445049,0,10350,16.125860112400002
5929,262832,SCB,D13.RS,8/6/2004 0:00:00,733670,4312285,1,547,209.958061163999990
5930,262873,BWC-S,F221A.RS,10/14/2003 0:00:00,719700,4433350,1,10468,81.320783876199997
5931,262916,BWC-S,F304A.RS,8/28/2015 0:00:00,722500,4438650,0,12066,24.141248762600000
5932,262991,TRI,HD00.9M,9/13/2006 0:00:00,808024,4127458,1,2235,35.484466631899998
5933,263050,BWC-S,D27.RS,8/10/2011 0:00:00,745900,4458150,0,10667,329.335202320000010
5934,263148,SCB,D7.RS,8/9/2001 0:00:00,715000,4430750,1,10457,0.180993322625000
5935,263176,SCB,D20.RS,8/1/1995 0:00:00,749850,4467100,1,12484,59.163897677800001
5936,263210,SCB,D14.RS,9/27/2016 0:00:00,818295,4117590,1,1368,52.785969183100001
5937,263242,SCB,D22.RS,8/17/2012 0:00:00,716200,4431100,1,10146,8.007909248350000
5938,263274,BWC-S,F71A.RS,8/11/2005 0:00:00,756450,4475800,1,9870,22.537149581700000
5939,263368,SCB,D14.RS,6/15/2007 0:00:00,718270,4312635,1,181,130.154018323000000
5940,263374,MCB-U,D5.RS,8/26/1996 0:00:00,742370,4307585,1,298,53.693204593600001
5941,263536,BWC-S,F408A.RS,10/26/2000 0:00:00,746050,4458300,0,10667,408.142937852999980
5942,263603,SCB,I113.0Tb,7/11/2011 0:00:00,743494,4454903,1,11046,14.125612611799999
5943,263644,SCB,D14.RS,9/2/1998 0:00:00,709620,4304935,0,730,222.330514181000010
5944,263729,BWC-S,D15.RS,7/10/1997 0:00:00,738170,4309435,1,315,3.819872586660000
5945,263767,SCB,D11.RS,7/15/2010 0:00:00,811145,4129090,0,1382,67.702287295700003
5946,263768,MCB-U,D8.RS,7/28/2011 0:00:00,821695,4112190,0,4240,176.134387355999990
5947,263769,BWC-S,D29.RS,10/24/2002 0:00:00,761950,4484100,0,10270,409.712630556000020
5948,263770,SCB,I113.0T,8/4/1995 0:00:00,743494,4454903,1,11046,14.125612611799999
5949,263857,MCB-U,D6.RS,6/17/2004 0:00:00,744470,4307035,1,201,177.328544945000000
5950,263884,BWC-S,D22.RS,8/9/2010 0:00:00,723100,4440150,0,12080,41.143457084600001
5951,263938,IMP-S,D21.RS,8/24/2017 0:00:00,744620,4306435,0,284,56.100831432100001
5952,264002,BWC-S,D25.RS,8/3/2009 0:00:00,783650,4500050,0,12780,0.000000000000000
5953,264020,BWC-S,D4.RS,6/16/1997 0:00:00,783350,4499600,1,12277,0.000000000000000
5954,264038,BWC-S,D18.RS,8/11/2017 0:00:00,735920,4312435,0,550,15.297637738500001
5955,264039,BWC-S,F80A.RS,6/29/2007 0:00:00,751100,4469000,0,12491,329.070053651000020
5956,264165,BWC-S,D29.RS,10/4/2001 0:00:00,712850,4427400,1,10432,13.835209883099999
5957,264360,MCB-U,D9.RS,9/3/2014 0:00:00,740450,4453600,0,12735,45.486474524899997
5958,264387,BWC-S,D26.RS,7/23/2012 0:00:00,760550,4479200,0,12516,34.412737179099999
5959,264388,MCB-W,M219.8E,8/12/2011 0:00:00,720101,4314977,0,586,16.279690098900002
5960,264428,SCB,D12.RS,7/3/2008 0:00:00,713720,4306635,0,995,38.269179651300000
5961,264516,SCB,D11.RS,8/8/2007 0:00:00,743400,4453200,1,10224,24.591101060400000
5962,264543,BWC-S,F36A.RS,7/15/1994 0:00:00,739620,4309185,1,443,61.124758278000002
5963,264579,BWC-S,D15.RS,7/14/2015 0:00:00,721420,4314685,1,574,43.434610485599997
5964,264593,SCB,D13.RS,7/26/2013 0:00:00,819545,4115890,0,1364,75.687993666799997
5965,264609,SCB,D10.RS,6/20/2003 0:00:00,766100,4489900,0,10768,57.512217343600000
5966,264630,BWC-S,D11.RS,10/31/2000 0:00:00,731220,4311785,0,545,9.900912124940000
5967,264675,MCB-W,M227.5W,7/30/2001 0:00:00,712905,4304950,0,278,51.508032677999999
5968,264722,TRI,HD00.9M,7/3/2007 0:00:00,808024,4127458,1,2235,35.484466631899998
5969,264883,SCB,80960.1308,9/26/1997 0:00:00,809595,4130790,0,1960,127.287814333000000
5970,264884,SCB,I113.0T,8/3/2004 0:00:00,743494,4454903,1,11046,14.125612611799999
5971,265035,SCB,D18.RS,7/25/1997 0:00:00,715300,4431000,1,10457,175.575515247999990
5972,265067,SCB,D9.RS,8/11/2016 0:00:00,807545,4167990,0,1469,278.644857471000020
5973,265085,BWC-S,D25.RS,9/2/2011 0:00:00,761900,4479450,0,12026,105.204247029000000
5974,265086,MCB-U,D30.RS,9/17/2001 0:00:00,782900,4497900,0,10008,69.412754565800000
5975,265167,BWC-S,D33.RS,7/5/2011 0:00:00,727950,4445350,0,11941,56.223604286300002
5976,265172,SCB,D22.RS,8/17/2011 0:00:00,715550,4430950,0,10457,54.263394896400001
5977,265208,BWC-S,D20.RS,10/29/2002 0:00:00,721120,4314485,0,574,51.582371326500002
5978,265351,MCB-U,D7.RS,8/4/1999 0:00:00,746570,4306385,1,136,292.472477885999980
5979,265422,IMP-S,D21.RS,8/10/2004 0:00:00,744270,4306485,0,284,46.806687836700000
5980,265423,IMP-S,D21.RS,8/7/1997 0:00:00,743820,4306585,0,70,198.543582907000000
5981,265540,IMP-S,D23.RS,8/24/2017 0:00:00,745870,4305535,0,643,601.529655037999990
5982,265625,MCB-U,D6.RS,6/26/2017 0:00:00,705920,4306985,1,498,389.943718343999990
5983,265634,BWC-S,D27.RS,10/17/2013 0:00:00,759600,4478900,0,12516,33.950297130099997
5984,265635,MCB-U,D12.RS,8/17/2015 0:00:00,718550,4432550,0,10894,279.340346243999990
5985,265731,BWC-S,D30.RS,10/15/2012 0:00:00,761200,4478400,0,11611,25.206502107599999
5986,265732,BWC-S,D18.RS,8/29/2007 0:00:00,726870,4313785,1,569,19.724795108900000
5987,265797,SCB,D33.RS,8/6/2001 0:00:00,743450,4453500,0,10644,25.097394412400000
5988,265842,MCB-U,D32.RS,6/20/2008 0:00:00,721750,4439000,1,10529,78.859664991100004
5989,265872,SCB,D7.RS,9/11/2008 0:00:00,817895,4117940,0,1936,74.328276450000004
5990,265917,BWC-S,D12.RS,10/28/2009 0:00:00,736120,4310885,0,340,0.732070592383000
5991,265918,BWC-S,D15.RS,7/16/1999 0:00:00,737820,4309535,1,340,10.315313668000000
5992,265954,SCB,C124A.RS,8/10/2006 0:00:00,808945,4131590,1,2252,72.190495688100000
5993,265955,MCB-U,80790.1696,8/28/1997 0:00:00,807895,4169590,1,2350,72.366372292199998
5994,266006,MCB-U,D6.RS,7/5/2007 0:00:00,704270,4309085,0,518,22.123962483200000
5995,266061,MCB-U,B21A.RS,7/30/2007 0:00:00,820245,4113590,1,1729,23.539144576500000
5996,266085,BWC-S,F3A.RS,7/16/1999 0:00:00,738270,4309435,1,315,53.920046394800003
5997,266116,SCB,81060.1295,10/13/1995 0:00:00,810551,4129519,0,2247,132.961486846000010
5998,266130,BWC-S,D28.RS,10/10/1997 0:00:00,751200,4469700,0,12494,48.049246384000000
5999,266131,SCB,C18A.RS,8/27/2013 0:00:00,749750,4466950,0,10239,54.252661654800001
6000,266171,IMP-S,D21.RS,10/15/1997 0:00:00,744220,4306435,1,284,46.928268244400002
6001,266276,BWC-S,F137A.RS,8/26/2016 0:00:00,757550,4476300,0,10258,11.953900897900001
6002,266280,SCB,D10.RS,10/13/2017 0:00:00,815845,4144290,1,2295,0.000000000000000
6003,266308,SCB,81990.11545,11/7/1997 0:00:00,819895,4115440,0,1731,156.437628905000000
6004,266309,MCB-U,D7.RS,9/2/2004 0:00:00,701170,4315335,0,581,66.733829246100001
6005,266351,BWC-S,D16.RS,6/22/2017 0:00:00,731170,4311935,0,164,0.000000000000000
6006,266352,MCB-U,D8.RS,9/24/2014 0:00:00,741500,4455600,0,11050,47.637055287999999
6007,266390,SCB,D11.RS,7/17/2009 0:00:00,810145,4129790,1,3591,184.107998306000010
6008,266413,SCB,D8.RS,6/18/2010 0:00:00,807845,4168490,1,1469,413.420610462000010
6009,266414,MCB-U,D2.RS,7/12/1999 0:00:00,812245,4137590,1,2269,47.858641188699998
6010,266438,IMP-S,H2A.RS,7/27/2004 0:00:00,744070,4306535,0,284,221.182978759000010
6011,266467,MCB-U,D12.RS,10/2/2017 0:00:00,730800,4447450,1,12714,136.170415174000000
6012,266524,BWC-S,F78A.RS,8/19/2010 0:00:00,739350,4448800,1,10625,16.997054304900001
6013,266588,MCB-U,D2.RS,10/21/1998 0:00:00,813695,4126640,1,2603,355.446039935999980
6014,266594,BWC-S,F8A.RS,10/30/2007 0:00:00,740270,4309085,1,519,64.735637729199993
6015,266691,MCB-U,D1.RS,6/17/2004 0:00:00,763800,4485850,1,11148,19.940478094200000
6016,266713,IMP-S,D24.RS,7/2/2003 0:00:00,745070,4305785,0,961,161.569649164000000
6017,266734,BWC-S,D25.RS,8/23/2007 0:00:00,783100,4499350,0,12275,0.000000000000000
6018,266735,SCB,D15.RS,8/15/2013 0:00:00,819045,4116790,0,1368,41.902216229499999
6019,266750,BWC-S,F190A.RS,8/29/1996 0:00:00,756750,4476250,1,10085,17.890910527199999
6020,266778,MCB-U,D1.RS,9/5/2001 0:00:00,807445,4164650,0,2054,64.052787826799999
6021,266815,BWC-S,D31.RS,10/23/2002 0:00:00,731450,4443900,0,11799,126.152356608000010
6022,266816,SCB,D24.RS,7/21/2016 0:00:00,714550,4430750,1,10457,79.125279637299997
6023,266866,BWC-S,D25.RS,8/4/2004 0:00:00,759450,4482250,0,12245,38.871328066799997
6024,267017,SCB,D11.RS,10/17/2000 0:00:00,743300,4453050,1,11053,61.541995766600003
6025,267049,BWC-S,D4.RS,6/18/1999 0:00:00,783500,4500150,1,12277,0.000000000000000
6026,267067,SCB,D8.RS,8/28/2001 0:00:00,709420,4305035,1,283,223.859165537000000
6027,267086,MCB-U,D2.RS,6/15/2012 0:00:00,779000,4494750,0,12546,67.924916668300000
6028,267099,SCB,D11.RS,8/2/1999 0:00:00,729370,4312685,1,549,165.762022632999990
6029,267182,SCB,D4.RS,10/26/2000 0:00:00,703470,4311035,1,546,81.577290002599995
6030,267236,MCB-U,81765.11635,8/8/1997 0:00:00,817645,4116340,1,1737,58.490913221400000
6031,267248,BWC-S,D17.RS,9/17/2001 0:00:00,736320,4312435,0,457,25.421105858400001
6032,267273,SCB,D18.RS,6/20/2013 0:00:00,743600,4455750,1,11052,21.120689216700001
6033,267296,MCB-U,D33.RS,8/9/2004 0:00:00,716800,4431700,0,10152,64.537727043800004
6034,267347,IMP-S,H18A.RS,7/21/2016 0:00:00,744520,4305935,0,603,77.688957498299999
6035,267363,BWC-S,F103A.RS,10/23/2000 0:00:00,739000,4447550,1,10625,15.524706325700000
6036,267458,MCB-U,D4.RS,6/22/2007 0:00:00,721300,4438900,1,10532,34.727867901000003
6037,267502,BWC-S,F139A.RS,10/15/2012 0:00:00,755500,4474700,1,11119,7.181905647710000
6038,267509,SCB,D9.RS,8/10/2007 0:00:00,749150,4466250,0,12484,20.555348603399999
6039,267537,MCB-U,D8.RS,9/30/2013 0:00:00,823245,4104240,0,3645,32.964611593699999
6040,267589,MCB-U,D1.RS,9/3/2010 0:00:00,810045,4156390,1,2033,87.887960208999999
6041,267614,SCB,D10.RS,8/19/2003 0:00:00,807395,4167190,0,3580,318.814177739000000
6042,267615,MCB-U,D7.RS,6/16/2016 0:00:00,712570,4305685,1,995,13.215497847000000
6043,267663,MCB-U,D1.RS,10/7/2010 0:00:00,810545,4155090,1,2332,31.970586716200000
6044,267675,BWC-S,D30.RS,8/24/1995 0:00:00,751100,4469500,0,12494,62.550858318099998
6045,267676,IMP-S,D21.RS,6/30/2017 0:00:00,743770,4306535,0,70,263.397370665999970
6046,267796,SCB,D25.RS,6/26/1997 0:00:00,743450,4453750,1,10644,0.000000000000000
6047,267831,SCB,D20.RS,9/25/2017 0:00:00,740850,4450050,0,11698,31.366227132300001
6048,267839,BWC-S,D25.RS,6/15/2004 0:00:00,732150,4443750,0,11797,35.843399969600000
6049,267879,SCB,D11.RS,8/13/2002 0:00:00,715900,4431100,1,10459,34.890515954199998
6050,268190,BWC-S,F169A.RS,9/27/2013 0:00:00,745800,4458050,0,10667,315.984821021000020
6051,268328,BWC-S,D18.RS,10/9/2012 0:00:00,736670,4310235,0,84,17.586421471000001
6052,268335,BWC-S,D25.RS,9/24/2009 0:00:00,712700,4428800,1,10457,36.353616658900002
6053,268396,SCB,I113.0T,8/22/2000 0:00:00,743494,4454903,1,11046,14.125612611799999
6054,268455,MCB-U,M070.2A,10/21/2005 0:00:00,809550,4155709,0,2330,35.707353797099998
6055,268497,BWC-S,F358A.RS,9/21/2015 0:00:00,719100,4433050,0,12324,12.851955215100000
6056,268554,SCB,81100.12885,8/23/1996 0:00:00,810995,4128840,NA,2245,188.835742458000000
6057,268652,BWC-S,D35.RS,9/4/2012 0:00:00,729500,4444250,0,10570,180.368003093000000
6058,268653,BWC-S,F164A.RS,10/13/1995 0:00:00,722850,4439250,1,11765,28.967261175600001
6059,268758,MCB-W,M219.5E,7/13/2000 0:00:00,720516,4315210,0,586,14.325115437199999
6060,268776,MCB-U,D14.RS,6/26/1997 0:00:00,740350,4453450,1,12735,44.472652749100000
6061,268797,MCB-U,D6.RS,10/4/1994 0:00:00,743870,4308085,0,682,1008.352762830000000
6062,268807,TRI,HD00.9M,10/31/2003 0:00:00,808024,4127458,0,2235,35.484466631899998
6063,268965,SCB,D35.RS,9/21/2004 0:00:00,741600,4452550,1,10636,41.197812126700001
6064,268985,SCB,D21.RS,10/9/2012 0:00:00,715900,4431100,0,10459,34.890515954199998
6065,269027,MCB-U,D1.RS,8/19/2003 0:00:00,807945,4166890,0,1857,98.336020129500000
6066,269063,SCB,D13.RS,9/24/2012 0:00:00,767300,4490900,0,11875,14.176621518599999
6067,269064,BWC-S,D18.RS,6/26/1998 0:00:00,739920,4309235,1,340,25.740263943900000
6068,269097,SCB,D5.RS,9/14/2005 0:00:00,819995,4115090,0,2192,104.914341893000000
6069,269098,SCB,D24.RS,7/12/2017 0:00:00,715950,4431050,1,10457,25.547085224200000
6070,269131,SCB,D10.RS,6/23/2014 0:00:00,718320,4311635,0,543,72.129937623100005
6071,269158,BWC-S,D17.RS,7/11/2007 0:00:00,729320,4313285,1,559,9.426250765950000
6072,269181,BWC-S,D18.RS,6/17/2010 0:00:00,757400,4476300,1,10258,18.325600000100000
6073,269204,BWC-S,D20.RS,8/27/1998 0:00:00,742370,4307235,0,298,0.000000000000000
6074,269205,SCB,80745.168,7/9/1997 0:00:00,807399,4167983,1,1469,415.368345164999990
6075,269254,SCB,D11.RS,6/29/1994 0:00:00,718870,4314935,1,580,62.575461903600001
6076,269338,MCB-U,D3.RS,6/17/1998 0:00:00,716520,4311235,0,220,33.004722494399999
6077,269339,BWC-S,F94A.RS,6/15/2007 0:00:00,739150,4447800,1,10625,0.000000000000000
6078,269392,MCB-U,D2.RS,6/26/2009 0:00:00,742270,4307685,0,298,24.913980964200000
6079,269411,SCB,D19.RS,6/15/2017 0:00:00,743400,4453250,1,11053,31.820555015800000
6080,269416,MCB-U,D4.RS,9/11/2009 0:00:00,815695,4146990,0,2302,88.660761604800001
6081,269417,SCB,D10.RS,10/11/2006 0:00:00,717670,4311685,0,544,20.286391759099999
6082,269467,SCB,D21.RS,8/15/1997 0:00:00,716450,4431300,1,10461,44.736666168500001
6083,269514,BWC-S,F300A.RS,9/6/2017 0:00:00,722650,4438850,1,10329,50.686783294000001
6084,269567,IMP-S,D23.RS,6/18/2007 0:00:00,746670,4305385,1,5891,281.874734780999970
6085,269613,SCB,D14.RS,7/10/2003 0:00:00,741250,4450950,1,11040,7.653337767700000
6086,269903,BWC-S,F34A.RS,8/22/2013 0:00:00,738220,4309435,1,315,5.652856276830000
6087,269936,MCB-U,D33.RS,7/7/2000 0:00:00,748300,4463350,1,11711,33.662278578299997
6088,269974,MCB-U,D6.RS,7/9/2014 0:00:00,814945,4121240,0,2219,84.755330482199994
6089,270063,SCB,C32A.RS,8/3/2011 0:00:00,743450,4453400,0,10644,31.376064945100001
6090,270102,BWC-S,D24.RS,8/9/2004 0:00:00,719600,4433650,0,10843,46.249539177400003
6091,270103,SCB,D16.RS,9/26/2005 0:00:00,749650,4466750,0,10239,54.361425515000001
6092,270165,SCB,D11.RS,6/20/2017 0:00:00,817395,4142890,1,2294,52.020739522000000
6093,270182,MCB-U,D1.RS,10/25/2006 0:00:00,730720,4312135,1,164,70.038757266100006
6094,270221,BWC-S,D35.RS,10/17/1997 0:00:00,716200,4431000,1,10146,13.565528693899999
6095,270233,MCB-U,D4.RS,8/3/2010 0:00:00,749200,4466650,0,11082,42.984379940600000
6096,270261,MCB-U,D5.RS,6/25/1999 0:00:00,712620,4305635,1,995,81.621562482499996
6097,270303,SCB,D13.RS,8/1/2005 0:00:00,768400,4491600,0,12268,19.055277988499999
6098,270342,TWZ,I80.0,6/28/1996 0:00:00,710889,4423794,1,10432,48.672626217400001
6099,270362,BWC-S,D23.RS,10/5/2001 0:00:00,751100,4469550,0,12494,34.777480867199998
6100,270363,MCB-U,D1.RS,8/10/2007 0:00:00,815595,4148690,0,2306,53.235136446100000
6101,270388,MCB-U,D33.RS,8/1/2002 0:00:00,742350,4455900,0,11053,40.138424407999999
6102,270411,SCB,D9.RS,7/7/1999 0:00:00,706620,4306735,1,980,226.202261872000010
6103,270433,SCB,D17.RS,8/14/2017 0:00:00,743250,4453000,0,11053,58.469316119699997
6104,270504,MCB-U,A12A.RS,9/3/2002 0:00:00,730770,4312635,1,164,487.705344431000010
6105,270554,MCB-U,D26.RS,7/8/2010 0:00:00,781250,4494300,1,10813,46.052964475400003
6106,270561,MCB-U,D5.RS,6/22/2007 0:00:00,718850,4433150,1,10894,30.564383647000000
6107,270625,BWC-S,D20.RS,9/9/2003 0:00:00,721900,4438400,0,9814,73.250238455300007
6108,270626,MCB-U,D8.RS,9/28/2015 0:00:00,746820,4305835,1,6718,522.740272043000000
6109,270678,MCB-U,M070.2A,10/18/2000 0:00:00,809550,4155709,0,2330,35.707353797099998
6110,270917,MCB-U,D8.RS,6/29/2011 0:00:00,725300,4444600,0,10984,37.657971316299999
6111,270919,SCB,D34.RS,9/24/2004 0:00:00,749600,4466800,0,12484,59.813393842200000
6112,271017,SCB,D13.RS,8/4/2017 0:00:00,715320,4306235,1,278,81.201288679300006
6113,271103,MCB-U,D7.RS,10/21/1994 0:00:00,706170,4307435,0,980,10.752967933200001
6114,271135,MCB-U,D11.RS,10/3/2012 0:00:00,722950,4442350,0,10547,70.725728835799998
6115,271187,MCB-U,D27.RS,8/7/2006 0:00:00,765700,4489800,1,11165,40.469042780000002
6116,271253,MCB-U,D13.RS,9/13/1999 0:00:00,713250,4430150,1,10457,40.071012196500000
6117,271268,MCB-U,D1.RS,7/16/2007 0:00:00,769750,4492250,1,10301,41.245028827600002
6118,271286,SCB,D11.RS,8/4/2005 0:00:00,715350,4430950,1,10457,115.820346375000000
6119,271324,IMP-S,D21.RS,6/27/1997 0:00:00,744120,4306585,1,201,208.037421268999990
6120,271371,SCB,D9.RS,9/23/2011 0:00:00,807745,4168490,0,1469,455.820705703999980
6121,271396,BWC-S,D19.RS,8/14/2001 0:00:00,719750,4433400,0,10468,42.701427734600003
6122,271421,MCB-U,D3.RS,8/19/2013 0:00:00,780900,4494250,0,10813,36.938867815199998
6123,271485,SCB,D9.RS,8/18/2003 0:00:00,807745,4168790,0,2350,530.710691613999980
6124,271486,MCB-U,D4.RS,7/13/2015 0:00:00,757800,4477950,0,11129,46.166420694700001
6125,271487,SCB,C118A.RS,10/5/2007 0:00:00,809045,4132340,0,1963,0.000000000000000
6126,271515,MCB-U,D7.RS,8/29/2012 0:00:00,821595,4110790,0,2182,70.059415503099999
6127,271516,SCB,D7.RS,8/8/2000 0:00:00,815995,4144440,0,2295,0.000000000000000
6128,271535,MCB-W,M227.5W,10/31/2007 0:00:00,712905,4304950,0,278,51.508032677999999
6129,271661,SCB,D13.RS,10/16/1996 0:00:00,700920,4314635,1,402,35.200354625800003
6130,271717,BWC-S,D17.RS,9/28/1994 0:00:00,719700,4433400,0,10468,32.400521040999998
6131,271809,MCB-U,D26.RS,8/4/2000 0:00:00,774000,4493850,0,10799,63.923649263800002
6132,271839,SCB,D9.RS,10/7/2009 0:00:00,720020,4315685,1,399,25.593137670200001
6133,272038,BWC-S,D35.RS,8/28/2015 0:00:00,724500,4441650,0,12098,37.092860178300000
6134,272039,BWC-S,F57A.RS,8/17/2012 0:00:00,759500,4481700,0,10383,15.438654056800001
6135,272216,SCB,81065.1295,10/30/1995 0:00:00,810645,4129490,1,2247,78.002936911899994
6136,272229,BWC-S,D20.RS,8/29/2017 0:00:00,738720,4309535,0,340,12.976990610600000
6137,272279,MCB-U,D5.RS,8/22/2006 0:00:00,712720,4305735,0,995,40.704881297599997
6138,272365,SCB,C39A.RS,9/24/2013 0:00:00,743550,4454000,0,10647,12.893631400700000
6139,272377,SCB,D26.RS,10/21/1999 0:00:00,741300,4451000,1,10636,34.430289421700003
6140,272414,MCB-U,D1.RS,6/15/2012 0:00:00,723970,4316085,0,791,285.764999909999970
6141,272449,MCB-U,D14.RS,7/27/1995 0:00:00,755700,4475300,0,11119,78.964494547499996
6142,272489,BWC-S,D25.RS,10/3/2002 0:00:00,734650,4445400,1,10587,15.531712525300000
6143,272541,SCB,D14.RS,8/12/1994 0:00:00,715420,4306435,1,278,24.916081441799999
6144,272546,BWC-S,D19.RS,10/7/2016 0:00:00,734070,4310685,0,348,9.058964828240001
6145,272547,MCB-U,D1.RS,6/24/1999 0:00:00,725070,4314885,1,392,57.710249892400000
6146,272603,MCB-U,D5.RS,7/2/2001 0:00:00,728700,4446550,0,11013,15.544537270199999
6147,272636,BWC-S,F40A.RS,9/8/2006 0:00:00,742420,4306585,1,134,165.510580147000010
6148,272701,BWC-S,F166A.RS,7/23/2012 0:00:00,746800,4459300,0,11580,535.407586445999980
6149,272740,MCB-U,D1.RS,10/21/1993 0:00:00,701320,4314835,0,581,70.235518532800000
6150,272823,IMP-S,D24.RS,6/15/2011 0:00:00,746470,4305135,1,5891,320.813070969000020
6151,272857,SCB,D6.RS,6/30/2008 0:00:00,716500,4431250,1,10146,8.084885920690001
6152,272862,SCB,D30.RS,6/22/1999 0:00:00,722800,4441650,1,10973,13.829531131400000
6153,272896,BWC-S,D35.RS,6/29/2012 0:00:00,719750,4433250,0,10468,184.210736668000010
6154,272897,SCB,D9.RS,7/25/1994 0:00:00,807495,4167290,0,3580,217.168224533999990
6155,272898,BWC-S,F20A.RS,9/11/2002 0:00:00,781650,4494200,0,11200,23.465872350800002
6156,272942,BWC-S,F59A.RS,9/24/2002 0:00:00,756600,4476050,1,10719,18.146882377899999
6157,273018,MCB-W,M059.8W,10/2/2000 0:00:00,816380,4141719,0,2296,44.405057980300001
6158,273045,MCB-U,D7.RS,10/15/1997 0:00:00,746270,4306735,0,136,249.499866295000000
6159,273076,SCB,D33.RS,10/15/2004 0:00:00,717000,4431600,1,10462,65.839346244400005
6160,273096,BWC-S,D14.RS,9/8/1994 0:00:00,759700,4480800,0,11993,309.138787100000000
6161,273097,SCB,D22.RS,6/27/2012 0:00:00,739050,4449500,1,10627,18.562189864800001
6162,273159,BWC-S,F6A.RS,9/29/1998 0:00:00,737570,4309435,1,526,20.538618171200000
6163,273185,MCB-U,D3.RS,8/27/1998 0:00:00,815145,4138890,0,2288,96.388213579600006
6164,273204,TRI,BM00.7S,10/20/2006 0:00:00,808309,4164557,1,2345,0.000000000000000
6165,273218,MCB-U,D3.RS,8/15/2001 0:00:00,738300,4450950,0,12735,44.158142970900002
6166,273250,SCB,D16.RS,10/28/2011 0:00:00,818445,4117140,0,1369,36.976249864700002
6167,273251,SCB,D28.RS,9/24/1999 0:00:00,714500,4430700,1,10457,45.207267761899999
6168,273265,IMP-S,D24.RS,10/5/2006 0:00:00,746620,4305335,0,5891,294.682766738000000
6169,273327,SCB,D13.RS,8/12/2010 0:00:00,716520,4307485,0,502,28.637804785200000
6170,273347,BWC-S,D34.RS,8/15/2017 0:00:00,725450,4443250,0,12126,40.430856048599999
6171,273348,MCB-U,M070.2A,7/16/2001 0:00:00,809550,4155709,0,2330,35.707353797099998
6172,273379,SCB,D20.RS,6/30/1998 0:00:00,766650,4490150,1,12746,4.860247217930000
