FID,RowID_,stratum,lcode,sdate,utm_e,utm_n,snag
5584,247437,MCB-U,D5.RS,9/18/2013 0:00:00,809195,4133889,0
5585,247510,MCB-U,D4.RS,10/25/2010 0:00:00,819195,4114340,1
5586,247511,MCB-U,D31.RS,9/21/2006 0:00:00,719300,4435950,1
5587,247578,BWC-S,D18.RS,10/7/2016 0:00:00,735670,4311035,0
5588,247716,MCB-W,M063.1W,8/19/1999 0:00:00,815938,4146407,0
5589,247728,BWC-S,F254A.RS,9/9/2003 0:00:00,712900,4429200,1
5590,247879,MCB-U,B3A.RS,10/29/2008 0:00:00,721970,4315785,1
5591,247905,MCB-U,D1.RS,7/16/2001 0:00:00,813345,4150790,0
5592,247953,SCB,D5.RS,10/13/2005 0:00:00,808945,4131940,1
5593,247976,SCB,D15.RS,10/28/2005 0:00:00,733770,4312235,1
5594,248043,MCB-U,D8.RS,8/22/1996 0:00:00,764000,4487200,1
5595,248058,BWC-S,F6A.RS,7/8/1993 0:00:00,751775,4470925,0
5596,248072,SCB,D13.RS,10/12/2016 0:00:00,749700,4466900,0
5597,248104,SCB,C75A.RS,10/16/2013 0:00:00,811145,4129089,1
5598,248141,MCB-U,D5.RS,6/30/1995 0:00:00,717920,4312985,1
5599,248203,BWC-S,F246A.RS,9/24/2015 0:00:00,730850,4444700,1
5600,248258,SCB,D16.RS,8/2/2017 0:00:00,743600,4454000,0
5601,248283,SCB,I113.0T,8/30/2002 0:00:00,743494,4454903,1
5602,248361,MCB-W,M040.0E,9/5/2001 0:00:00,816186,4119331,0
5603,248402,TRI,BM00.7S,7/18/2014 0:00:00,808309,4164557,1
5604,248424,TWZ,I80.0,10/29/2002 0:00:00,710889,4423794,0
5605,248552,SCB,D12.RS,8/28/1996 0:00:00,708370,4305435,1
5606,248580,BWC-S,F29A.RS,7/11/2012 0:00:00,738470,4309435,1
5607,248626,MCB-U,D3.RS,8/5/2015 0:00:00,733820,4311285,0
5608,248678,SCB,80735.16745,7/18/1996 0:00:00,807345,4167440,1
5609,248694,BWC-S,D33.RS,9/25/2015 0:00:00,720950,4438000,0
5610,248732,IMP-S,D24.RS,6/30/2015 0:00:00,746270,4305235,0
5611,248769,BWC-S,D26.RS,10/26/2011 0:00:00,761000,4483950,0
5612,248810,MCB-U,D4.RS,9/23/1997 0:00:00,769500,4492100,0
5613,248838,BWC-S,D3.RS,9/11/1998 0:00:00,730750,4443550,0
5614,248839,MCB-U,D4.RS,9/17/2015 0:00:00,730170,4312935,1
5615,248842,MCB-U,D1.RS,8/9/2011 0:00:00,776550,4493950,0
5616,248895,SCB,D10.RS,10/21/1998 0:00:00,821795,4107090,0
5617,248896,MCB-W,M219.5E,10/29/2004 0:00:00,720516,4315210,1
5618,248967,MCB-U,D5.RS,6/17/2016 0:00:00,752350,4473950,0
5619,248974,BWC-S,D27.RS,7/18/2016 0:00:00,761300,4479000,0
5620,248975,BWC-S,D28.RS,6/16/2015 0:00:00,761800,4479150,0
5621,248986,BWC-S,F377A.RS,8/14/2013 0:00:00,713050,4429399,1
5622,249126,BWC-S,D13.RS,7/10/2008 0:00:00,737520,4309485,1
5623,249151,MCB-U,D8.RS,7/7/1999 0:00:00,709520,4304285,1
5624,249218,BWC-S,F314A.RS,10/28/2011 0:00:00,721950,4437950,0
5625,249270,BWC-S,D36.RS,6/30/2010 0:00:00,729550,4443250,1
5626,249282,BWC-S,D35.RS,8/28/2014 0:00:00,720900,4438050,0
5627,249312,BWC-S,D17.RS,10/24/2014 0:00:00,737470,4309485,1
5628,249352,BWC-S,F33A.RS,8/30/2011 0:00:00,737520,4309435,1
5629,249412,MCB-U,D26.RS,10/25/2000 0:00:00,713750,4430400,1
5630,249443,SCB,D34.RS,10/13/2006 0:00:00,749950,4467350,1
5631,249492,IMP-S,D24.RS,6/17/2004 0:00:00,745720,4306235,0
5632,249611,SCB,I113.0T,7/20/1995 0:00:00,743494,4454903,1
5633,249623,BWC-S,D11.RS,6/26/2003 0:00:00,736620,4310185,0
5634,249624,MCB-U,D5.RS,8/8/2001 0:00:00,712000,4426050,1
5635,249641,SCB,D6.RS,9/11/2008 0:00:00,817645,4118290,1
5636,249694,SCB,D10.RS,6/23/2009 0:00:00,743400,4455050,1
5637,249841,MCB-U,D33.RS,10/2/2008 0:00:00,747050,4461300,0
5638,249936,TWZ,I80.0,6/27/1997 0:00:00,710889,4423794,1
5639,249966,BWC-S,D23.RS,7/14/2000 0:00:00,720050,4435350,1
5640,249994,SCB,D27.RS,7/7/1998 0:00:00,741500,4452500,1
5641,250091,BWC-S,F75A.RS,8/1/2014 0:00:00,759700,4480800,0
5642,250110,MCB-U,D3.RS,7/2/2015 0:00:00,723170,4316135,1
5643,250140,SCB,D12.RS,9/13/2011 0:00:00,700870,4310685,1
5644,250189,BWC-S,D19.RS,10/4/1999 0:00:00,741870,4308035,0
5645,250190,TWZ,I80.0,7/27/2000 0:00:00,710889,4423794,0
5646,250240,MCB-U,D10.RS,9/18/2013 0:00:00,725150,4444799,0
5647,250267,SCB,D11.RS,6/19/2012 0:00:00,705020,4307085,1
5648,250398,BWC-S,D5.RS,10/23/1995 0:00:00,730950,4443500,0
5649,250399,IMP-S,H7A.RS,7/14/1994 0:00:00,744170,4306485,1
5650,250430,MCB-U,D2.RS,9/8/1994 0:00:00,761900,4481050,0
5651,250511,SCB,D9.RS,10/30/2001 0:00:00,706670,4306535,0
5652,250564,SCB,D11.RS,9/3/2003 0:00:00,741550,4452550,1
5653,250702,SCB,D10.RS,10/3/2016 0:00:00,729820,4312435,0
5654,250746,TRI,BM00.7S,7/2/2012 0:00:00,808309,4164557,0
5655,250829,TRI,HD00.9M,9/29/2017 0:00:00,808024,4127458,1
5656,250999,MCB-U,D2.RS,10/18/2005 0:00:00,702720,4311535,1
5657,251056,SCB,80755.16735,8/28/1997 0:00:00,807545,4167340,0
5658,251057,SCB,D9.RS,7/2/2004 0:00:00,822645,4105540,1
5659,251074,SCB,82275.10525,7/18/1997 0:00:00,822745,4105240,0
5660,251137,BWC-S,F139A.RS,9/23/1997 0:00:00,781750,4494050,0
5661,251196,MCB-U,D13.RS,10/21/1997 0:00:00,711450,4425100,1
5662,251223,MCB-U,D8.RS,6/17/2004 0:00:00,746370,4306035,0
5663,251229,SCB,D8.RS,6/30/1994 0:00:00,750100,4467400,0
5664,251322,BWC-S,D31.RS,6/18/2015 0:00:00,745600,4458600,0
5665,251442,TRI,BM00.7S,7/9/1997 0:00:00,808309,4164557,1
5666,251506,BWC-S,D13.RS,8/16/1994 0:00:00,760550,4483200,0
5667,251507,BWC-S,D20.RS,9/22/1995 0:00:00,742470,4306585,1
5668,251568,SCB,D36.RS,8/7/2006 0:00:00,763750,4484900,1
5669,251594,SCB,C51A.RS,9/14/1994 0:00:00,817695,4142590,1
5670,251636,SCB,D14.RS,8/6/2008 0:00:00,718320,4312535,0
5671,251725,SCB,D36.RS,8/10/2007 0:00:00,749500,4466600,0
5672,251751,BWC-S,D19.RS,6/27/1996 0:00:00,726770,4313935,1
5673,251759,MCB-U,D5.RS,6/24/1993 0:00:00,775325,4493825,0
5674,251775,SCB,D15.RS,10/10/2012 0:00:00,820695,4113840,0
5675,251776,BWC-S,D19.RS,8/9/2002 0:00:00,760500,4479150,0
5676,251777,BWC-S,F7A.RS,9/11/2002 0:00:00,739720,4309285,1
5677,251827,BWC-S,F11A.RS,10/29/2002 0:00:00,740370,4309235,1
5678,251839,BWC-S,D22.RS,6/23/2003 0:00:00,724350,4440750,0
5679,251840,MCB-U,D1.RS,7/17/2008 0:00:00,701220,4315135,1
5680,251892,BWC-S,F69A.RS,9/28/2007 0:00:00,757200,4476300,0
5681,251923,MCB-U,D14.RS,10/28/1998 0:00:00,719350,4436650,1
5682,251953,BWC-S,D21.RS,10/15/2004 0:00:00,714500,4430300,1
5683,252010,MCB-W,M041.8E,10/20/1995 0:00:00,814770,4121845,0
5684,252097,SCB,D15.RS,8/2/2017 0:00:00,743600,4456050,0
5685,252128,MCB-U,D9.RS,8/30/2017 0:00:00,734550,4448150,1
5686,252161,SCB,D11.RS,8/10/2009 0:00:00,766700,4490250,1
5687,252245,SCB,80735.16745,10/10/1997 0:00:00,807345,4167440,0
5688,252397,SCB,D10.RS,10/27/1994 0:00:00,809595,4130940,1
5689,252405,SCB,D16.RS,7/3/2014 0:00:00,749450,4466550,0
5690,252406,BWC-S,D29.RS,9/6/2012 0:00:00,758000,4476750,0
5691,252407,SCB,D9.RS,10/28/2008 0:00:00,709420,4305085,0
5692,252449,BWC-S,F174A.RS,9/2/2014 0:00:00,745500,4457700,0
5693,252543,SCB,D10.RS,9/24/2004 0:00:00,749300,4466400,0
5694,252557,MCB-W,M225.1W,9/3/2002 0:00:00,715436,4308059,0
5695,252607,MCB-U,D3.RS,10/14/2016 0:00:00,764150,4487700,0
5696,252638,MCB-U,D34.RS,7/25/2003 0:00:00,712500,4426550,1
5697,252660,MCB-U,D3.RS,9/20/2005 0:00:00,772750,4493650,0
5698,252682,SCB,D24.RS,6/30/2011 0:00:00,715050,4430800,0
5699,252686,BWC-S,D20.RS,10/18/2005 0:00:00,758000,4476750,0
5700,252687,MCB-U,D31.RS,7/25/2003 0:00:00,723300,4443550,1
5701,252710,SCB,D10.RS,6/24/2013 0:00:00,735270,4312735,1
5702,252722,BWC-S,D24.RS,8/12/2002 0:00:00,721900,4437050,0
5703,252723,BWC-S,F9A.RS,9/11/2002 0:00:00,739870,4309235,0
5704,252772,SCB,D20.RS,10/5/2000 0:00:00,716820,4309685,0
5705,252816,BWC-S,F266A.RS,8/8/1996 0:00:00,731300,4446100,1
5706,252852,BWC-S,F272A.RS,9/21/2009 0:00:00,759700,4482150,1
5707,252943,MCB-U,D4.RS,7/16/2007 0:00:00,701820,4314635,0
5708,253004,SCB,D21.RS,9/26/2013 0:00:00,716500,4431299,1
5709,253005,SCB,D14.RS,7/23/2012 0:00:00,820245,4114640,0
5710,253006,BWC-S,D16.RS,9/22/1999 0:00:00,727870,4313535,1
5711,253093,BWC-S,D31.RS,9/10/1997 0:00:00,739650,4448350,0
5712,253094,SCB,D15.RS,6/15/2004 0:00:00,729220,4312685,1
5713,253128,SCB,D9.RS,9/14/2005 0:00:00,817645,4141240,0
5714,253129,BWC-S,D21.RS,8/7/2008 0:00:00,731100,4444850,0
5715,253130,SCB,D15.RS,6/25/2009 0:00:00,716420,4307335,0
5716,253168,MCB-U,D4.RS,10/14/2016 0:00:00,759650,4479900,0
5717,253213,MCB-W,M227.3W,7/28/2014 0:00:00,713145,4304994,1
5718,253246,MCB-U,D7.RS,7/25/2013 0:00:00,814895,4121790,0
5719,253257,SCB,D8.RS,10/9/1998 0:00:00,820045,4115190,0
5720,253258,IMP-S,D21.RS,6/15/1995 0:00:00,744320,4306385,1
5721,253329,IMP-S,D23.RS,10/16/2013 0:00:00,744620,4305835,1
5722,253357,SCB,D10.RS,6/19/2012 0:00:00,816595,4138390,1
5723,253376,MCB-U,D3.RS,8/27/2010 0:00:00,818095,4114890,0
5724,253408,SCB,D9.RS,8/10/2001 0:00:00,815845,4142390,0
5725,253646,BWC-S,F348A.R,8/11/2006 0:00:00,746100,4458400,0
5726,253694,MCB-U,D5.RS,10/24/2006 0:00:00,726550,4445600,0
5727,253721,MCB-U,D7.RS,7/17/2002 0:00:00,707570,4305035,0
5728,253806,MCB-U,D5.RS,7/7/2017 0:00:00,714620,4306985,1
5729,253829,BWC-S,D35.RS,9/23/2014 0:00:00,721950,4437050,0
5730,253870,SCB,D11.RS,9/20/2011 0:00:00,737570,4312185,0
5731,253977,SCB,D16.RS,8/21/2015 0:00:00,750000,4467250,1
5732,253989,SCB,D33.RS,6/28/2010 0:00:00,716900,4431550,1
5733,253996,SCB,D6.RS,10/15/1999 0:00:00,816945,4118390,0
5734,253997,BWC-S,F217A.RS,7/12/2001 0:00:00,720050,4437350,1
5735,254036,MCB-U,D20.RS,7/23/2001 0:00:00,733870,4311335,1
5736,254063,SCB,I113.0Ta,6/16/2008 0:00:00,743494,4454903,1
5737,254100,MCB-U,B13A.RS,8/23/2005 0:00:00,810745,4137340,1
5738,254181,SCB,I113.0Ta,9/22/2015 0:00:00,743494,4454903,1
5739,254230,BWC-S,F375A.RS,7/11/2017 0:00:00,713400,4429750,1
5740,254280,SCB,D11.RS,7/6/2010 0:00:00,741350,4451200,1
5741,254524,MCB-U,D7.RS,10/17/2014 0:00:00,749100,4465000,0
5742,254525,SCB,D10.RS,7/21/2010 0:00:00,707970,4305585,1
5743,254532,MCB-U,D30.RS,9/8/2003 0:00:00,731900,4447900,0
5744,254588,BWC-S,D22.RS,6/21/2000 0:00:00,721000,4436500,1
5745,254643,IMP-S,D21.RS,8/12/2011 0:00:00,745370,4306085,0
5746,254693,BWC-S,D20.RS,7/11/2003 0:00:00,733150,4445500,1
5747,254819,MCB-U,D2.RS,10/22/2007 0:00:00,730620,4312335,1
5748,254884,BWC-S,D18.RS,7/10/2008 0:00:00,735920,4312435,1
5749,254907,BWC-S,F17A.RS,10/16/2009 0:00:00,781750,4494000,0
5750,254946,SCB,80760.1684,10/10/1997 0:00:00,807595,4168390,0
5751,254995,BWC-S,D15.RS,7/21/1994 0:00:00,723950,4439850,0
5752,254996,SCB,I113.0T,8/17/1994 0:00:00,743494,4454903,1
5753,255065,IMP-S,D21.RS,10/4/1994 0:00:00,743970,4306235,0
5754,255129,MCB-W,M219.8E,10/26/2009 0:00:00,720101,4314977,0
5755,255144,TRI,HD00.9M,8/14/2003 0:00:00,808024,4127458,1
5756,255184,BWC-S,D15.RS,9/6/1999 0:00:00,737920,4309535,1
5757,255330,BWC-S,D14.RS,10/24/1994 0:00:00,761750,4483500,0
5758,255331,BWC-S,F69A.RS,9/20/2001 0:00:00,756550,4476000,1
5759,255362,BWC-S,D23.RS,6/19/2001 0:00:00,721320,4314585,0
5760,255399,MCB-U,D2.RS,7/7/1994 0:00:00,760750,4480300,0
5761,255416,SCB,81755.141,9/26/1997 0:00:00,817545,4140990,1
5762,255433,BWC-S,D17.RS,9/2/1998 0:00:00,701720,4312535,1
5763,255465,MCB-W,M052.6E,9/22/1995 0:00:00,809415,4134711,0
5764,255575,IMP-S,D21.RS,10/1/2001 0:00:00,744170,4306785,0
5765,255615,BWC-S,D22.RS,9/24/2008 0:00:00,760950,4479200,1
5766,255729,SCB,D6.RS,8/13/2009 0:00:00,716600,4431300,1
5767,255742,SCB,D25.RS,9/6/1996 0:00:00,742900,4452800,1
5768,255804,MCB-U,D9.RS,7/10/2017 0:00:00,745300,4458800,1
5769,255837,BWC-S,F379A.RS,9/30/2015 0:00:00,712900,4429200,1
5770,255894,BWC-S,F29A.RS,9/7/2000 0:00:00,734520,4310735,0
5771,256054,IMP-S,D23.RS,9/21/2004 0:00:00,744670,4305835,0
5772,256091,TRI,HD00.9M,10/24/2011 0:00:00,808024,4127458,0
5773,256092,MCB-U,D4.RS,8/28/1995 0:00:00,704770,4309235,1
5774,256120,SCB,C58A.RS,10/19/1999 0:00:00,807780,4169000,0
5775,256212,MCB-U,D12.RS,7/31/1996 0:00:00,725900,4444800,1
5776,256213,MCB-W,M235.0W,7/8/2003 0:00:00,703215,4309782,1
5777,256331,MCB-U,D6.RS,7/13/2015 0:00:00,753200,4474200,0
5778,256376,MCB-W,M031.7E,7/29/1997 0:00:00,821991,4107900,1
5779,256377,MCB-U,D5.RS,8/19/2009 0:00:00,738620,4310285,1
5780,256501,MCB-U,M070.2A,10/29/2003 0:00:00,809550,4155709,0
5781,256516,MCB-U,D7.RS,8/16/2013 0:00:00,768750,4491750,0
5782,256542,BWC-S,F309A.RS,6/21/2016 0:00:00,722050,4437500,1
5783,256573,SCB,D14.RS,6/23/2010 0:00:00,737170,4312335,1
5784,256586,SCB,D13.RS,9/14/2001 0:00:00,749600,4466850,0
5785,256660,BWC-S,F211A.RS,10/23/1995 0:00:00,712700,4428850,1
5786,256730,SCB,D21.RS,6/20/1996 0:00:00,750200,4467550,0
5787,256800,SCB,C47A.RS,10/25/2011 0:00:00,742050,4452700,1
5788,256818,MCB-U,D3.RS,9/30/2010 0:00:00,734120,4311785,0
5789,256838,TRI,BM00.7S,7/31/2009 0:00:00,808309,4164557,1
5790,256865,SCB,C23A.RS,9/5/2014 0:00:00,749600,4466750,0
5791,256900,BWC-S,D18.RS,8/13/2013 0:00:00,736570,4310235,0
5792,256901,MCB-U,D10.RS,8/16/2011 0:00:00,715000,4431100,0
5793,256959,BWC-S,D20.RS,9/17/2001 0:00:00,775350,4494250,1
5794,256965,MCB-U,D1.RS,7/12/1999 0:00:00,816445,4142290,1
5795,257033,MCB-U,D9.RS,7/12/1999 0:00:00,764200,4488100,0
5796,257115,MCB-U,M070.2A,7/13/1999 0:00:00,809550,4155709,1
5797,257128,SCB,D12.RS,8/13/2009 0:00:00,820395,4114490,0
5798,257129,IMP-S,D22.RS,9/22/2015 0:00:00,744170,4306485,1
5799,257236,SCB,D9.RS,8/23/2017 0:00:00,807595,4168490,0
5800,257281,SCB,D19.RS,8/30/2017 0:00:00,740050,4449850,1
5801,257433,BWC-S,F159A.RS,7/22/2016 0:00:00,746950,4459600,0
5802,257469,MCB-U,D2.RS,9/3/2010 0:00:00,781900,4494600,0
5803,257501,BWC-S,D18.RS,6/28/1996 0:00:00,739370,4309385,1
5804,257529,SCB,81705.11855,7/14/1997 0:00:00,817045,4118540,0
5805,257530,SCB,D24.RS,8/23/2016 0:00:00,714350,4430600,0
5806,257595,SCB,D26.RS,8/28/1997 0:00:00,743450,4453400,1
5807,257623,IMP-S,D22.RS,10/4/2004 0:00:00,745870,4305535,0
5808,257667,BWC-S,D36.RS,10/22/1999 0:00:00,745700,4458800,0
5809,257668,BWC-S,D15.RS,8/27/1998 0:00:00,736070,4310785,0
5810,257762,IMP-S,D24.RS,9/18/2008 0:00:00,744620,4305885,0
5811,257869,BWC-S,F40A.RS,8/22/1996 0:00:00,742120,4306835,0
5812,257898,SCB,D10.RS,8/18/2011 0:00:00,817195,4140140,1
5813,258265,SCB,D9.RS,8/17/2011 0:00:00,728820,4313335,1
5814,258298,MCB-U,D3.RS,6/18/2004 0:00:00,747300,4461900,1
5815,258323,BWC-S,F61A.RS,8/15/2005 0:00:00,775150,4494100,0
5816,258418,MCB-U,M070.2A,8/15/2008 0:00:00,809550,4155709,0
5817,258420,SCB,D9.RS,8/24/1999 0:00:00,810245,4129790,0
5818,258421,MCB-U,D16.RS,6/17/1997 0:00:00,719450,4435350,1
5819,258441,MCB-W,M227.5W,10/9/2017 0:00:00,712905,4304950,0
5820,258487,MCB-W,M219.8E,8/6/1998 0:00:00,720101,4314977,0
5821,258539,BWC-S,D11.RS,9/7/2000 0:00:00,736170,4310635,0
5822,258540,BWC-S,D30.RS,9/23/2008 0:00:00,783050,4499050,1
5823,258580,TRI,HD00.9M,9/10/2010 0:00:00,808024,4127458,1
5824,258606,BWC-S,F231A.RS,10/29/2002 0:00:00,719650,4433400,1
5825,258736,SCB,D32.RS,9/27/2000 0:00:00,738800,4449500,1
5826,258784,MCB-U,D2.RS,7/17/2008 0:00:00,816095,4118240,1
5827,258811,BWC-S,D16.RS,9/22/2008 0:00:00,727720,4313635,0
5828,258851,SCB,D9.RS,6/16/2004 0:00:00,703120,4309035,1
5829,258870,SCB,D20.RS,7/7/2017 0:00:00,741950,4452650,1
5830,258902,MCB-U,D1.RS,10/24/2000 0:00:00,769000,4491750,0
5831,258912,MCB-U,D2.RS,9/22/1994 0:00:00,735900,4447800,1
5832,259032,MCB-U,D32.RS,8/2/2004 0:00:00,783050,4500300,0
5833,259053,BWC-S,D20.RS,6/15/1995 0:00:00,742620,4306935,1
5834,259070,MCB-U,D12.RS,9/18/2013 0:00:00,717600,4431999,0
5835,259168,BWC-S,D20.RS,10/28/2005 0:00:00,734570,4311035,1
5836,259222,MCB-U,D12.RS,9/9/1998 0:00:00,762500,4482350,0
5837,259279,BWC-S,D20.RS,10/15/2003 0:00:00,741770,4307535,1
5838,259333,MCB-U,D27.RS,10/15/2004 0:00:00,710900,4424200,1
5839,259354,BWC-S,F8A.RS,8/21/1997 0:00:00,783750,4497950,1
5840,259484,BWC-S,F7A.RS,10/25/2010 0:00:00,738670,4309435,1
5841,259489,SCB,D6.RS,9/20/2007 0:00:00,807545,4167090,0
5842,259490,BWC-S,D25.RS,10/14/2003 0:00:00,720500,4435950,0
5843,259509,MCB-U,D3.RS,7/1/2016 0:00:00,739020,4310135,1
5844,259545,BWC-S,D24.RS,6/26/2008 0:00:00,759650,4480700,1
5845,259591,MCB-U,D3.RS,10/19/2004 0:00:00,738920,4310185,1
5846,259665,MCB-U,D34.RS,10/30/2002 0:00:00,711500,4425600,1
5847,259680,MCB-U,D11.RS,9/4/2012 0:00:00,723600,4444100,0
5848,259697,SCB,D12.RS,6/16/2008 0:00:00,741300,4452050,1
5849,259805,MCB-U,D2.RS,8/20/2015 0:00:00,775200,4493850,0
5850,259835,BWC-S,D30.RS,9/24/2015 0:00:00,733450,4444700,0
5851,259836,BWC-S,F78A.RS,8/22/2017 0:00:00,759600,4482050,0
5852,259902,MCB-U,D14.RS,6/21/1999 0:00:00,719250,4436100,1
5853,259956,SCB,D36.RS,9/16/2010 0:00:00,738400,4449000,1
5854,260017,BWC-S,F396A.RS,8/15/1997 0:00:00,719600,4433250,0
5855,260115,MCB-U,D1.RS,6/26/2009 0:00:00,741470,4308735,0
5856,260140,MCB-U,D4.RS,7/30/2009 0:00:00,816845,4116740,1
5857,260154,MCB-U,D11.RS,9/16/2014 0:00:00,736750,4447850,1
5858,260189,BWC-S,F13A.RS,7/14/2003 0:00:00,699820,4319235,0
5859,260221,SCB,I113.0T,8/16/2006 0:00:00,743494,4454903,1
5860,260278,IMP-S,D23.RS,10/4/1994 0:00:00,744470,4306485,0
5861,260289,BWC-S,D20.RS,7/9/2014 0:00:00,742370,4307185,0
5862,260290,SCB,D8.RS,6/19/2000 0:00:00,807595,4167540,0
5863,260318,SCB,D18.RS,8/10/1998 0:00:00,717300,4431700,1
5864,260367,MCB-U,D3.RS,9/9/2003 0:00:00,731520,4311935,0
5865,260368,MCB-U,D29.RS,6/16/2004 0:00:00,739150,4452800,1
5866,260396,SCB,D26.RS,10/25/1995 0:00:00,739900,4449750,0
5867,260529,MCB-U,D2.RS,9/26/2017 0:00:00,743070,4308585,0
5868,260544,MCB-U,B21A.RS,8/29/2012 0:00:00,822545,4109690,0
5869,260584,MCB-U,D3.RS,7/28/2003 0:00:00,742950,4456000,1
5870,260663,MCB-U,D2.RS,9/30/2010 0:00:00,736620,4312135,1
5871,260732,MCB-U,D29.RS,7/14/2000 0:00:00,722800,4442050,1
5872,260782,BWC-S,D30.RS,8/8/1997 0:00:00,739550,4448500,0
5873,260857,SCB,C9A.RS,6/22/2007 0:00:00,715200,4430900,1
5874,260883,SCB,D23.RS,8/29/1997 0:00:00,715700,4431000,1
5875,260901,MCB-U,D7.RS,9/30/1999 0:00:00,744320,4307385,0
5876,260989,BWC-S,D31.RS,8/29/2012 0:00:00,756000,4474950,0
5877,261005,SCB,D14.RS,7/26/2013 0:00:00,819995,4115140,0
5878,261029,SCB,D12.RS,8/26/2010 0:00:00,822695,4105790,0
5879,261030,MCB-U,D2.RS,7/24/2001 0:00:00,715970,4310635,0
5880,261075,SCB,81950.11615,10/19/1995 0:00:00,819495,4116140,1
5881,261170,BWC-S,D1.RS,6/16/1997 0:00:00,758350,4476750,0
5882,261171,BWC-S,F30A.RS,7/14/1994 0:00:00,739320,4309335,1
5883,261374,SCB,D10.RS,7/9/2015 0:00:00,807295,4167040,1
5884,261391,IMP-S,D22.RS,8/15/2002 0:00:00,746620,4305335,0
5885,261467,SCB,D13.RS,9/21/2009 0:00:00,716270,4308785,1
5886,261484,BWC-S,D20.RS,10/14/2009 0:00:00,730250,4445950,0
5887,261485,MCB-U,D32.RS,6/18/2007 0:00:00,785050,4502650,0
5888,261516,SCB,I113.0T,8/4/1998 0:00:00,743494,4454903,1
5889,261580,BWC-S,D1.RS,6/24/1999 0:00:00,759350,4476950,1
5890,261670,SCB,D23.RS,8/31/1995 0:00:00,741350,4452300,1
5891,261714,MCB-U,D32.RS,8/6/2008 0:00:00,762200,4481650,0
5892,261745,SCB,D22.RS,9/10/1999 0:00:00,716200,4431100,1
5893,261786,SCB,D34.RS,8/6/2001 0:00:00,738900,4449550,1
5894,261820,SCB,D16.RS,8/10/2011 0:00:00,743650,4456050,0
5895,261862,MCB-U,D6.RS,10/26/2015 0:00:00,739400,4452850,0
5896,261935,SCB,D9.RS,10/6/2016 0:00:00,817745,4141540,0
5897,261949,TWZ,I80.0,8/31/2000 0:00:00,710889,4423794,0
5898,261979,SCB,C2A.RS,10/4/2006 0:00:00,809095,4131840,0
5899,262057,BWC-S,D7.RS,6/16/1995 0:00:00,783550,4499400,0
5900,262058,SCB,D14.RS,8/24/2007 0:00:00,716170,4308635,1
5901,262110,SCB,D14.RS,9/29/2010 0:00:00,716820,4309735,1
5902,262130,MCB-U,B9A.RS,9/11/2009 0:00:00,815345,4147590,0
5903,262139,MCB-U,D29.RS,6/21/2007 0:00:00,750450,4471050,1
5904,262154,MCB-U,D8.RS,10/15/2003 0:00:00,746720,4305735,0
5905,262165,SCB,81910.1168,7/26/1996 0:00:00,819095,4116790,1
5906,262200,MCB-U,D18.RS,10/25/2000 0:00:00,745120,4306835,0
5907,262220,SCB,D17.RS,10/6/2006 0:00:00,741250,4450750,1
5908,262271,BWC-S,D30.RS,10/15/2010 0:00:00,745450,4457650,1
5909,262274,SCB,C136A.RS,10/11/2005 0:00:00,820695,4113440,1
5910,262334,BWC-S,F168A.RS,9/23/2010 0:00:00,722500,4438700,1
5911,262368,BWC-S,D23.RS,9/8/2000 0:00:00,721020,4314435,0
5912,262369,MCB-W,M232.9E,7/29/2013 0:00:00,705804,4307765,0
5913,262370,BWC-S,D32.RS,7/22/2016 0:00:00,731550,4446250,0
5914,262371,MCB-U,D2.RS,7/13/1993 0:00:00,718625,4432625,0
5915,262392,BWC-S,F112A.RS,9/30/2003 0:00:00,737150,4445650,1
5916,262423,MCB-U,D4.RS,8/6/2004 0:00:00,733820,4311285,1
5917,262459,BWC-S,D19.RS,6/18/2010 0:00:00,736420,4312335,1
5918,262472,SCB,D10.RS,9/14/2001 0:00:00,750550,4468350,1
5919,262527,SCB,D5.RS,7/2/2004 0:00:00,816695,4118290,0
5920,262555,SCB,C133A.RS,7/16/2010 0:00:00,820545,4114440,1
5921,262560,MCB-U,D5.RS,8/11/2008 0:00:00,728820,4314285,0
5922,262589,MCB-U,D4.RS,8/10/2007 0:00:00,740650,4454200,0
5923,262599,BWC-S,F169A.RS,9/8/2015 0:00:00,745900,4458800,1
5924,262644,IMP-S,D24.RS,8/24/2017 0:00:00,745970,4305435,0
5925,262715,MCB-U,D3.RS,10/14/1998 0:00:00,716070,4310785,0
5926,262749,MCB-U,D1.RS,6/24/2014 0:00:00,700670,4318585,1
5927,262762,SCB,D22.RS,7/31/2014 0:00:00,722800,4441500,1
5928,262830,BWC-S,D30.RS,9/27/2013 0:00:00,731800,4445049,0
5929,262832,SCB,D13.RS,8/6/2004 0:00:00,733670,4312285,1
5930,262873,BWC-S,F221A.RS,10/14/2003 0:00:00,719700,4433350,1
5931,262916,BWC-S,F304A.RS,8/28/2015 0:00:00,722500,4438650,0
5932,262991,TRI,HD00.9M,9/13/2006 0:00:00,808024,4127458,1
5933,263050,BWC-S,D27.RS,8/10/2011 0:00:00,745900,4458150,0
5934,263148,SCB,D7.RS,8/9/2001 0:00:00,715000,4430750,1
5935,263176,SCB,D20.RS,8/1/1995 0:00:00,749850,4467100,1
5936,263210,SCB,D14.RS,9/27/2016 0:00:00,818295,4117590,1
